org_name_fi,org_name_en,org_name_sv,org_code,unit_main_code,unit_sub_code,unit_name,org_isni,org_csc
Jyväskylän yliopisto,University of Jyväskylä,Jyväskylä universitet,01906,213000,213030,Taiteiden ja kulttuurin tutkimuksen laitos,,
Jyväskylän yliopisto,University of Jyväskylä,Jyväskylä universitet,01906,213000,213020,Viestintätieteiden laitos,,
Jyväskylän yliopisto,University of Jyväskylä,Jyväskylä universitet,01906,,217000,Informaatioteknologian tiedekunta,,
Jyväskylän yliopisto,University of Jyväskylä,Jyväskylä universitet,01906,217000,217010,Tietojenkäsittelytieteiden laitos,,
Jyväskylän yliopisto,University of Jyväskylä,Jyväskylä universitet,01906,217000,217020,Tietotekniikan laitos,,
Jyväskylän yliopisto,University of Jyväskylä,Jyväskylä universitet,01906,,216000,Kauppakorkeakoulu,,
Jyväskylän yliopisto,University of Jyväskylä,Jyväskylä universitet,01906,216000,216010,Avance Johtamiskoulutus,,
Jyväskylän yliopisto,University of Jyväskylä,Jyväskylä universitet,01906,,211000,Kasvatustieteiden tiedekunta,,
Jyväskylän yliopisto,University of Jyväskylä,Jyväskylä universitet,01906,211000,211010,Opettajankoulutuslaitos,,
Jyväskylän yliopisto,University of Jyväskylä,Jyväskylä universitet,01906,211000,211020,Kasvatustieteiden laitos,,
Jyväskylän yliopisto,University of Jyväskylä,Jyväskylä universitet,01906,,215000,Liikuntatieteellinen tiedekunta,,
Jyväskylän yliopisto,University of Jyväskylä,Jyväskylä universitet,01906,215000,215020,Liikuntabiologian laitos,,
Jyväskylän yliopisto,University of Jyväskylä,Jyväskylä universitet,01906,215000,215030,Liikuntakasvatuksen laitos,,
Jyväskylän yliopisto,University of Jyväskylä,Jyväskylä universitet,01906,215000,215010,Terveystieteiden laitos,,
Jyväskylän yliopisto,University of Jyväskylä,Jyväskylä universitet,01906,,214000,Matemaattis-luonnontieteellinen tiedekunta,,
Jyväskylän yliopisto,University of Jyväskylä,Jyväskylä universitet,01906,214000,214020,Fysiikan laitos,,
Jyväskylän yliopisto,University of Jyväskylä,Jyväskylä universitet,01906,214000,214030,Kemian laitos,,
Jyväskylän yliopisto,University of Jyväskylä,Jyväskylä universitet,01906,214000,214010,Bio- ja ympäristötieteiden laitos,,
Jyväskylän yliopisto,University of Jyväskylä,Jyväskylä universitet,01906,214000,214040,Matematiikan ja tilastotieteen laitos,,
Jyväskylän yliopisto,University of Jyväskylä,Jyväskylä universitet,01906,,210100,Normaalikoulu,,
Jyväskylän yliopisto,University of Jyväskylä,Jyväskylä universitet,01906,,212000,Yhteiskuntatieteellinen tiedekunta,,
Jyväskylän yliopisto,University of Jyväskylä,Jyväskylä universitet,01906,212000,212020,Psykologian laitos,,
Jyväskylän yliopisto,University of Jyväskylä,Jyväskylä universitet,01906,212000,212010,Yhteiskuntatieteiden ja filosofian laitos,,
Kaakkois-Suomen ammattikorkeakoulu,South-Eastern Finland University of Applied Sciences (Xamk),,10118,,,,http://isni.org/isni/0000000459488864,971
Kaakkois-Suomen ammattikorkeakoulu,South-Eastern Finland University of Applied Sciences (Xamk),,10118,10000,10000,Talous ja kulttuuri yhteiset,,
Kaakkois-Suomen ammattikorkeakoulu,South-Eastern Finland University of Applied Sciences (Xamk),,10118,10000,11000,"Liiketalouden koulutusyksikkö, Kouvola",,
Kaakkois-Suomen ammattikorkeakoulu,South-Eastern Finland University of Applied Sciences (Xamk),,10118,10000,12000,"Liiketalouden koulutusyksikkö, Mikkeli",,
Kaakkois-Suomen ammattikorkeakoulu,South-Eastern Finland University of Applied Sciences (Xamk),,10118,10000,13000,Kulttuurin koulutusyksikkö,,
Kaakkois-Suomen ammattikorkeakoulu,South-Eastern Finland University of Applied Sciences (Xamk),,10118,20000,20000,Tekniikka yhteiset,,
Kaakkois-Suomen ammattikorkeakoulu,South-Eastern Finland University of Applied Sciences (Xamk),,10118,20000,21000,Rakennus-  ja energiatekniikan koulutusyksikkö,,
Kaakkois-Suomen ammattikorkeakoulu,South-Eastern Finland University of Applied Sciences (Xamk),,10118,20000,22000,Informaatioteknologian koulutusyksikkö,,
Kaakkois-Suomen ammattikorkeakoulu,South-Eastern Finland University of Applied Sciences (Xamk),,10118,20000,23000,"Sähkö-, talo- ja materiaalitekniikan koulutusyksikkö",,
Kaakkois-Suomen ammattikorkeakoulu,South-Eastern Finland University of Applied Sciences (Xamk),,10118,20000,24000,Metsätalouden ja ympäristöteknologian koulutusyksikkö,,
Kaakkois-Suomen ammattikorkeakoulu,South-Eastern Finland University of Applied Sciences (Xamk),,10118,20000,25000,Logistiikan ja merenkulun koulutusyksikkö,,
Kaakkois-Suomen ammattikorkeakoulu,South-Eastern Finland University of Applied Sciences (Xamk),,10118,30000,30000,Hyvinvointi yhteiset,,
Kaakkois-Suomen ammattikorkeakoulu,South-Eastern Finland University of Applied Sciences (Xamk),,10118,30000,31000,Kuntoutus- ja terveysalan koulutusyksikkö,,
Kaakkois-Suomen ammattikorkeakoulu,South-Eastern Finland University of Applied Sciences (Xamk),,10118,30000,32000,Terveysalan ja ensihoidon koulutusyksikkö,,
Kaakkois-Suomen ammattikorkeakoulu,South-Eastern Finland University of Applied Sciences (Xamk),,10118,30000,33000,Sosiaali- ja terveysalan koulutusyksikkö,,
Kaakkois-Suomen ammattikorkeakoulu,South-Eastern Finland University of Applied Sciences (Xamk),,10118,30000,34000,Sosiaalialan ja toimintakyvyn edistämisen koulutusyksikkö,,
Kaakkois-Suomen ammattikorkeakoulu,South-Eastern Finland University of Applied Sciences (Xamk),,10118,30000,35000,"Matkailu-,ravitsemis- ja nuorisoalan koulutusyksikkö",,
Kaakkois-Suomen ammattikorkeakoulu,South-Eastern Finland University of Applied Sciences (Xamk),,10118,,40000,Opetuksen hallinto,,
Kaakkois-Suomen ammattikorkeakoulu,South-Eastern Finland University of Applied Sciences (Xamk),,10118,,51000,Opetuksen palvelut,,
Kaakkois-Suomen ammattikorkeakoulu,South-Eastern Finland University of Applied Sciences (Xamk),,10118,,70000,"Talous, henkilöstö- ja hallintopalvelut",,
Kaakkois-Suomen ammattikorkeakoulu,South-Eastern Finland University of Applied Sciences (Xamk),,10118,60000,60000,TKI ja palvelut,,
Kaakkois-Suomen ammattikorkeakoulu,South-Eastern Finland University of Applied Sciences (Xamk),,10118,60000,61000,TKI-palvelut,,
Kaakkois-Suomen ammattikorkeakoulu,South-Eastern Finland University of Applied Sciences (Xamk),,10118,60000,62100,Digitaalinen talous,,
Kaakkois-Suomen ammattikorkeakoulu,South-Eastern Finland University of Applied Sciences (Xamk),,10118,60000,62200,"Metsä, ympäristö ja energia",,
Kaakkois-Suomen ammattikorkeakoulu,South-Eastern Finland University of Applied Sciences (Xamk),,10118,60000,62300,Logistiikka ja merenkulku,,
Kaakkois-Suomen ammattikorkeakoulu,South-Eastern Finland University of Applied Sciences (Xamk),,10118,60000,62400,Kestävä hyvinvointi,,
Kaakkois-Suomen ammattikorkeakoulu,South-Eastern Finland University of Applied Sciences (Xamk),,10118,60000,62500,Luovat alat,,
Kaakkois-Suomen ammattikorkeakoulu,South-Eastern Finland University of Applied Sciences (Xamk),,10118,60000,66000,Kuitulaboratorio,,
Kaakkois-Suomen ammattikorkeakoulu,South-Eastern Finland University of Applied Sciences (Xamk),,10118,60000,66600,Kymilabs,,
Kaakkois-Suomen ammattikorkeakoulu,South-Eastern Finland University of Applied Sciences (Xamk),,10118,60000,66100,3K-tehdas,,
Kaakkois-Suomen ammattikorkeakoulu,South-Eastern Finland University of Applied Sciences (Xamk),,10118,60000,66200,Nuorisoalan tutkimus- ja kehittämiskeskus Juvenia,,
Kaakkois-Suomen ammattikorkeakoulu,South-Eastern Finland University of Applied Sciences (Xamk),,10118,60000,66300,Mikpolis,,
Kaakkois-Suomen ammattikorkeakoulu,South-Eastern Finland University of Applied Sciences (Xamk),,10118,60000,66900,Pienyrityskeskus,,
Kajaanin ammattikorkeakoulu,Kajaani University of Applied Sciences,,02473,,,,http://isni.org/isni/0000000404149419,993
Kajaanin ammattikorkeakoulu,Kajaani University of Applied Sciences,,02473,,10,Liiketoiminta ja innovaatiot,,
Kajaanin ammattikorkeakoulu,Kajaani University of Applied Sciences,,02473,,11,Kone- ja kaivostekniikka,,
Kajaanin ammattikorkeakoulu,Kajaani University of Applied Sciences,,02473,,12,Tietojärjestelmät,,
Kajaanin ammattikorkeakoulu,Kajaani University of Applied Sciences,,02473,,13,Sairaan- ja terveydenhoito,,
Kajaanin ammattikorkeakoulu,Kajaani University of Applied Sciences,,02473,,14,Aktiviteettimatkailu,,
Kajaanin ammattikorkeakoulu,Kajaani University of Applied Sciences,,02473,,15,Aikuis- ja täydennyskoulutuspalvelut AIKOPA,,
Kajaanin ammattikorkeakoulu,Kajaani University of Applied Sciences,,02473,,16,Koulutuspalvelut,,
Kajaanin ammattikorkeakoulu,Kajaani University of Applied Sciences,,02473,,17,TKI-palvelut,,
Kajaanin ammattikorkeakoulu,Kajaani University of Applied Sciences,,02473,,18,Kampuspalvelut,,
Karelia,Karelia University of Applied Sciences,,02469,,,,http://isni.org/isni/0000000406476472,1013
Karelia,Karelia University of Applied Sciences,,02469,,1054,1054 Rehtorin toimisto,,
Karelia,Karelia University of Applied Sciences,,02469,,1055,1055 Opintoasiainpalvelut,,
Karelia,Karelia University of Applied Sciences,,02469,,1057,1057 Laskentapalvelut,,
Karelia,Karelia University of Applied Sciences,,02469,,1060,1060 Henkilöstöpalvelut,,
Karelia,Karelia University of Applied Sciences,,02469,,1063,1063 Tiedotus- ja markkinointi,,
Karelia,Karelia University of Applied Sciences,,02469,,1066,1066 Tietohallinto,,
Karelia,Karelia University of Applied Sciences,,02469,,1069,1069 Kirjasto,,
Karelia,Karelia University of Applied Sciences,,02469,,1072,1072 Kansainvälistymispalvelut,,
Karelia,Karelia University of Applied Sciences,,02469,,1970,1970 Projektitoiminta/YPA,,
Karelia,Karelia University of Applied Sciences,,02469,,2051,2051 TKI- ja palveluliiketoiminta,,
Karelia,Karelia University of Applied Sciences,,02469,,3051,3051 Metsätalous,,
Karelia,Karelia University of Applied Sciences,,02469,,3054,3054 Maaseutuelinkeinot,,
Karelia,Karelia University of Applied Sciences,,02469,,3101,3101 Energia- ja ympäristötekniikka,,
Karelia,Karelia University of Applied Sciences,,02469,,5000,5000 Koulutuksen hallinto/Wärtsilä,,
Karelia,Karelia University of Applied Sciences,,02469,,5011,5011 TKI/Projektit/Tekniikan alat,,
Karelia,Karelia University of Applied Sciences,,02469,,5031,5031 Tietojenkäsittely,,
Karelia,Karelia University of Applied Sciences,,02469,,5051,5051 Konetekniikka,,
Karelia,Karelia University of Applied Sciences,,02469,,5054,5054 Rakennustekniikka,,
Karelia,Karelia University of Applied Sciences,,02469,,5057,5057 Tieto- ja viestintätekniikka,,
Karelia,Karelia University of Applied Sciences,,02469,,5061,5061 Talotekniikka,,
Karelia,Karelia University of Applied Sciences,,02469,,5064,5064 Sähkötekniikka,,
Karelia,Karelia University of Applied Sciences,,02469,,5067,5067 YAMK Teknologiaosaamisen johtaminen,,
Karelia,Karelia University of Applied Sciences,,02469,,5101,5101 Liiketalous,,
Karelia,Karelia University of Applied Sciences,,02469,,5104,5104 International business,,
Karelia,Karelia University of Applied Sciences,,02469,,5110,5110 YAMK Johtamisen ja liiketoimintaosaamisen koulutus,,
Karelia,Karelia University of Applied Sciences,,02469,,5999,5999 Elinkeinotoiminta/tekniikka,,
Karelia,Karelia University of Applied Sciences,,02469,,6051,6051 Medianomikoulutus,,
Karelia,Karelia University of Applied Sciences,,02469,,6054,6054 Musiikkipedagogikoulutus,,
Karelia,Karelia University of Applied Sciences,,02469,,6057,6057 Muotoilu,,
Karelia,Karelia University of Applied Sciences,,02469,,6151,6151 Restonomi,,
Karelia,Karelia University of Applied Sciences,,02469,,7000,7000 Koulutuksen hallinto/Tikkarinne,,
Karelia,Karelia University of Applied Sciences,,02469,,7051,7051 Sosionomi,,
Karelia,Karelia University of Applied Sciences,,02469,,7054,7054 Sairaanhoitaja,,
Karelia,Karelia University of Applied Sciences,,02469,,7057,7057 Fysioterapeutti,,
Karelia,Karelia University of Applied Sciences,,02469,,7061,7061 Terveydenhoitaja,,
Karelia,Karelia University of Applied Sciences,,02469,,7063,7063 YAMK Sosiaali- ja terveysalan kehittäminen ja johtaminen,,
Karelia,Karelia University of Applied Sciences,,02469,,7064,7064 YAMK Ikäosaaminen,,
Karelia,Karelia University of Applied Sciences,,02469,,8067,8067 Maakuntakorkeakoulu,,
Lahden ammattikorkeakoulu,Lahti University of Applied Sciences,,02470,,,,http://isni.org/isni/0000000404178973,1109
Lahden ammattikorkeakoulu,Lahti University of Applied Sciences,,02470,,LI,Liiketalous ja matkailu,,
Lahden ammattikorkeakoulu,Lahti University of Applied Sciences,,02470,,LP,LAMK Palvelut,,
Lahden ammattikorkeakoulu,Lahti University of Applied Sciences,,02470,,MD,Musiikki- ja draamainstituutti,,
Lahden ammattikorkeakoulu,Lahti University of Applied Sciences,,02470,,MI,Muotoiluinstituutti,,
Lahden ammattikorkeakoulu,Lahti University of Applied Sciences,,02470,,ST,Sosiaali- ja terveys,,
Lahden ammattikorkeakoulu,Lahti University of Applied Sciences,,02470,,TE,Tekniikka ja ympäristö,,
Lapin ammattikorkeakoulu,Lapland University of Applied Sciences,,10108,,,,http://isni.org/isni/0000000446491976,1133
Lapin ammattikorkeakoulu,Lapland University of Applied Sciences,,10108,,120,Hyvinvointipalvelut,,
Lapin ammattikorkeakoulu,Lapland University of Applied Sciences,,10108,,130,Kauppa ja kulttuuri,,
Lapin ammattikorkeakoulu,Lapland University of Applied Sciences,,10108,,140,Matkailupalvelut,,
Lapin ammattikorkeakoulu,Lapland University of Applied Sciences,,10108,,150,Teollisuus ja luonnonvarat,,
Lapin ammattikorkeakoulu,Lapland University of Applied Sciences,,10108,,160,YAMK,,
Lapin ammattikorkeakoulu,Lapland University of Applied Sciences,,10108,,110,Yhteiset toiminnot,,
Lapin ammattikorkeakoulu,Lapland University of Applied Sciences,,10108,,111,Korkeakoulupalvelut,,
Lapin yliopisto,University of Lapland,Lapplands universitet,01918,,,,http://isni.org/isni/000000010744995X,3448
Lapin yliopisto,University of Lapland,Lapplands universitet,01918,,221200,Harjoittelukoulu,,
Lapin yliopisto,University of Lapland,Lapplands universitet,01918,,222000,Oikeustieteiden tiedekunta,,
Lapin yliopisto,University of Lapland,Lapplands universitet,01918,,225000,Arktinen keskus,,
Lapin yliopisto,University of Lapland,Lapplands universitet,01918,225000,2250600,Arktisen antropologian tutkimusryhmä,,
Lapin yliopisto,University of Lapland,Lapplands universitet,01918,,226100,Avoin yliopisto,,
Lapin yliopisto,University of Lapland,Lapplands universitet,01918,20026300,200263000,Kirjaston hallinto,,
Lapin yliopisto,University of Lapland,Lapplands universitet,01918,20026300,200263050,Konsernin kirjasto,,
Lapin yliopisto,University of Lapland,Lapplands universitet,01918,20026300,2263200,Taidekirjasto,,
Lapin yliopisto,University of Lapland,Lapplands universitet,01918,20026300,2263400,AK kirjasto,,
Lapin yliopisto,University of Lapland,Lapplands universitet,01918,,226350,Lapin yliopistokustannus,,
Lapin yliopisto,University of Lapland,Lapplands universitet,01918,,226400,Kielikeskus,,
Lapin yliopisto,University of Lapland,Lapplands universitet,01918,229000,2293300,Lapin korkeakoulukonserni,,
Lapin yliopisto,University of Lapland,Lapplands universitet,01918,,229800,Yliopistotason tulot ja menot,,
Lapin yliopisto,University of Lapland,Lapplands universitet,01918,,221000,Kasvatustieteiden tiedekunta,,
Lapin yliopisto,University of Lapland,Lapplands universitet,01918,,223000,Taiteiden tiedekunta,,
Lapin yliopisto,University of Lapland,Lapplands universitet,01918,221000,2210000,KTK hallinto,,
Lapin yliopisto,University of Lapland,Lapplands universitet,01918,221000,2211100,KTK perustoiminta,,
Lapin yliopisto,University of Lapland,Lapplands universitet,01918,221000,2211200,Opetus- ja kasvatusalan koulutuspalvelut,,
Lapin yliopisto,University of Lapland,Lapplands universitet,01918,221200,2212000,Harjoittelukoulun hallinto,,
Lapin yliopisto,University of Lapland,Lapplands universitet,01918,221200,2212100,Harjoittelukoulu perustoiminta,,
Lapin yliopisto,University of Lapland,Lapplands universitet,01918,222000,2220000,OTK hallinto,,
Lapin yliopisto,University of Lapland,Lapplands universitet,01918,222000,2220100,OTK perustoiminta,,
Lapin yliopisto,University of Lapland,Lapplands universitet,01918,223000,2230000,TTK hallinto,,
Lapin yliopisto,University of Lapland,Lapplands universitet,01918,223000,2230100,TTK perustoiminta,,
Lapin yliopisto,University of Lapland,Lapplands universitet,01918,223000,2230110,TTK elinkeinotoiminta,,
Lapin yliopisto,University of Lapland,Lapplands universitet,01918,223000,2230120,TTK täydentävä rahoitus,,
Lapin yliopisto,University of Lapland,Lapplands universitet,01918,,224000,Yhteiskuntatieteiden tiedekunta,,
Lapin yliopisto,University of Lapland,Lapplands universitet,01918,224000,2240000,YTK hallinto,,
Lapin yliopisto,University of Lapland,Lapplands universitet,01918,224000,2240100,YTK perustoiminta,,
Lapin yliopisto,University of Lapland,Lapplands universitet,01918,,224100,Pohjoisen yhteiskunnan tutkimusinstituutti,,
